date,HDD,CDD
2021-06-10,0,3.4399999999999977
2021-06-11,6.75,0
2021-06-12,3.3200000000000003,0
2021-06-13,0,4.333333333333329
2021-06-14,1.6774193548387117,0
2021-06-15,0,1.6705882352941188
2021-06-16,0,0.625
2021-06-17,1.125,0
2021-06-18,0,1.625
2021-06-19,0,9.958333333333329
2021-06-20,0,12.041666666666671
2021-06-21,0,12.65384615384616
2021-06-22,0,6.5
2021-06-23,1.125,0
2021-06-24,1.7600000000000051,0
2021-06-25,1.973684210526315,0
2021-06-26,0,7.036842105263162
2021-06-27,0,13.28125
2021-06-28,0,18
2021-06-29,0,21.15384615384616
2021-06-30,0,16.86
2021-07-01,0,9.192307692307693
2021-07-02,0.9720930232558089,0
2021-07-03,7.875555555555557,0
2021-07-04,5.751351351351353,0
2021-07-05,0,1.2476190476190538
2021-07-06,0,11.166666666666671
2021-07-07,0,13.761290322580649
2021-07-08,0,1.1767441860465055
2021-07-09,0.21951219512195053,0
2021-07-10,0,4.987878787878785
2021-07-11,0,1.7099999999999937
2021-07-12,0,1.957446808510639
2021-07-13,0,0.44444444444444287
2021-07-14,0,4.384210526315783
2021-07-15,0,9.232432432432432
2021-07-16,0,16.303703703703704
2021-07-17,0,9.599999999999994
2021-07-18,0,3.0578947368421012
2021-07-19,0,2.4722222222222285
2021-07-20,0,7.724137931034477
2021-07-21,0,5.243243243243242
2021-07-22,0,4.791666666666671
2021-07-23,0,5.541666666666671
2021-07-24,0,4.359999999999999
2021-07-25,0,3.7083333333333286
2021-07-26,0,6.478260869565219
2021-07-27,0,10.15384615384616
2021-07-28,0,3.054054054054049
2021-07-29,0,2.5999999999999943
2021-07-30,0,4.529411764705884
2021-07-31,0.5416666666666714,0
2021-08-01,0.2083333333333286,0
2021-08-02,0,4.958333333333329
2021-08-03,0,1.625
2021-08-04,0,2.8333333333333286
2021-08-05,0,0.5945945945945965
2021-08-06,0,7.285714285714292
2021-08-07,0,11.708333333333329
2021-08-08,0,10.75
2021-08-09,0,6.466666666666669
2021-08-10,0,3.620833333333337
2021-08-11,0,13.675862068965515
2021-08-12,0,17.625
2021-08-13,0,16.70833333333333
2021-08-14,0,16.5
2021-08-15,0,6.875
2021-08-16,0,2.125
2021-08-17,0,5.083333333333329
2021-08-18,0,10.958333333333329
2021-08-19,0,9.818181818181813
2021-08-20,0,10.028571428571425
2021-08-21,0,13.172413793103445
2021-08-22,0,6.368421052631575
2021-08-23,0,8.517073170731706
2021-08-24,0,10.117948717948721
2021-08-25,0,10.314285714285717
2021-08-26,0,14.791666666666671
2021-08-27,0,15.607142857142861
2021-08-28,0,4.583333333333329
2021-08-29,0,0.5555555555555571
2021-08-30,0,9.017142857142858
2021-08-31,0,9.118518518518513
2021-09-01,0,0.4357142857142833
2021-09-02,3.495999999999995,0
2021-09-03,2.5416666666666714,0
2021-09-04,0.2083333333333286,0
2021-09-05,1.5,0
2021-09-06,0,5.935483870967744
2021-09-07,0,2.173913043478265
2021-09-08,0,5.071428571428569
2021-09-09,0,7.575757575757578
2021-09-10,0,2.029411764705884
2021-09-11,3,0
2021-09-12,0,4.958333333333329
2021-09-13,0,6.278787878787881
2021-09-14,3.788571428571423,0
2021-09-15,0,8.34375
2021-09-16,0,2.3219512195122007
2021-09-17,0.9677419354838719,0
2021-09-18,0,1.7297297297297263
2021-09-19,0,2.7121951219512255
2021-09-20,8.384615384615387,0
2021-09-21,8.238888888888894,0
2021-09-22,0,3.948837209302326
2021-09-23,0,7.885714285714286
2021-09-24,0,8.322580645161295
2021-09-25,0,1.625
2021-09-26,0.1071428571428612,0
2021-09-27,3.25,0
2021-09-28,0.10909090909090935,0
2021-09-29,8.625,0
2021-09-30,9.875,0
2021-10-01,12.083333333333329,0
2021-10-02,7.791666666666671,0
2021-10-03,7.4097560975609795,0
2021-10-04,7.030303030303031,0
2021-10-05,11.085106382978722,0
2021-10-06,11.147826086956528,0
2021-10-07,8.781818181818181,0
2021-10-08,7.278048780487808,0
2021-10-09,6.126666666666665,0
2021-10-10,7.835294117647059,0
2021-10-11,2.2068965517241352,0
2021-10-12,5.871794871794876,0
2021-10-13,5.994285714285709,0
2021-10-14,6.268085106382976,0
2021-10-15,1.8923076923076891,0
2021-10-16,0,3.8888888888888857
2021-10-17,5.096774193548384,0
2021-10-18,12.708333333333336,0
2021-10-19,14.75,0
2021-10-20,7.708333333333329,0
2021-10-21,2.0416666666666643,0
2021-10-22,2.3548387096774164,0
2021-10-23,12.222222222222221,0
2021-10-24,19,0
2021-10-25,14.787878787878789,0
2021-10-26,9.357894736842105,0
2021-10-27,15.29,0
2021-10-28,18.25714285714286,0
2021-10-29,26.011111111111113,0
2021-10-30,12.156756756756756,0
2021-10-31,7.230434782608697,0
2021-11-01,11.217391304347828,0
2021-11-02,17.480000000000004,0
2021-11-03,21.375,0
2021-11-04,27.258333333333333,0
2021-11-05,27.258333333333333,0
2021-11-06,28.87083333333333,0
2021-11-07,27.08333333333333,0
2021-11-08,21.71666666666667,0
2021-11-09,17.170833333333334,0
2021-11-10,11.958333333333336,0
2021-11-11,23.09166666666667,0
2021-11-12,8.852941176470587,0
2021-11-13,22.69019607843137,0
2021-11-14,22.75,0
2021-11-15,22.115384615384613,0
2021-11-16,24.5,0
2021-11-17,27.820833333333333,0
2021-11-18,7.884615384615387,0
2021-11-19,18.730769230769234,0
2021-11-20,28.46666666666667,0
2021-11-21,21.66666666666667,0
2021-11-22,14.03125,0
2021-11-23,30.72083333333333,0
2021-11-24,32.65833333333333,0
2021-11-25,26.12916666666667,0
2021-11-26,21.993333333333332,0
2021-11-27,30.727586206896554,0
2021-11-28,33.42916666666667,0
2021-11-29,31.02307692307692,0
2021-11-30,34.03333333333333,0
2021-12-01,28.508333333333333,0
2021-12-02,23.049999999999997,0
2021-12-03,22.769230769230766,0
2021-12-04,32.97083333333333,0
2021-12-05,27.041666666666664,0
2021-12-06,16.488571428571433,0
2021-12-07,21.753571428571426,0
2021-12-08,34.02307692307693,0
2021-12-09,36.093333333333334,0
2021-12-10,32.696,0
2021-12-11,27.68709677419355,0
2021-12-12,15.482758620689658,0
2021-12-13,22.840000000000003,0
2021-12-14,21.5,0
2021-12-15,29.472,0
2021-12-16,13.883870967741935,0
2021-12-17,10.789473684210527,0
2021-12-18,27.142857142857146,0
2021-12-19,31.415,0
2021-12-20,40.920833333333334,0
2021-12-21,31.987499999999997,0
2021-12-22,31.164516129032258,0
2021-12-23,35.358333333333334,0
2021-12-24,40.60714285714286,0
2021-12-25,35.82142857142857,0
2021-12-26,30.136842105263156,0
2021-12-27,32.336,0
2021-12-28,29.852941176470587,0
2021-12-29,27.346153846153847,0
2021-12-30,26.44864864864865,0
2021-12-31,25.084210526315786,0
2022-01-01,18.88936170212766,0
2022-01-02,21.469767441860462,0
2022-01-03,36.91538461538461,0
2022-01-04,43.125,0
2022-01-05,32.01875,0
2022-01-06,29.164516129032258,0
2022-01-07,35.96315789473684,0
2022-01-08,43.86666666666667,0
2022-01-09,35.614285714285714,0
2022-01-10,34.083333333333336,0
2022-01-11,51.423529411764704,0
2022-01-12,45.38333333333334,0
2022-01-13,31.12916666666667,0
2022-01-14,30.97931034482759,0
2022-01-15,54.43333333333334,0
2022-01-16,53.579166666666666,0
2022-01-17,27.516279069767435,0
2022-01-18,35.116,0
2022-01-19,33.88823529411765,0
2022-01-20,29.084000000000003,0
2022-01-21,50.3875,0
2022-01-22,50.62083333333334,0
2022-01-23,42.083333333333336,0
2022-01-24,40.44444444444444,0
2022-01-25,34.28235294117647,0
2022-01-26,43.40416666666667,0
2022-01-27,52.12916666666666,0
2022-01-28,36.92916666666667,0
2022-01-29,43.56829268292683,0
2022-01-30,50.612,0
2022-01-31,54.30416666666667,0
2022-02-01,50.3,0
2022-02-02,32.11764705882353,0
2022-02-03,24.1,0
2022-02-04,30.29795918367347,0
2022-02-05,43.289655172413795,0
2022-02-06,47.99166666666667,0
2022-02-07,38.7969696969697,0
2022-02-08,28.565853658536582,0
2022-02-09,30.391666666666666,0
2022-02-10,26.370370370370367,0
2022-02-11,26.879166666666663,0
2022-02-12,16.208333333333336,0
2022-02-13,34.94615384615385,0
2022-02-14,43.489999999999995,0
2022-02-15,51.11666666666667,0
2022-02-16,42.724000000000004,0
2022-02-17,14.965517241379317,0
2022-02-18,12.690624999999997,0
2022-02-19,38.26296296296296,0
2022-02-20,42.0875,0
2022-02-21,25.016666666666666,0
2022-02-22,27.800000000000004,0
2022-02-23,7.56666666666667,0
2022-02-24,37.125,0
2022-02-25,41.74583333333334,0
2022-02-26,47.83571428571429,0
2022-02-27,38.7125,0
2022-02-28,41.496153846153845,0
2022-03-01,43.763999999999996,0
2022-03-02,26.6,0
2022-03-03,32.37837837837838,0
2022-03-04,42.925,0
2022-03-05,37.95,0
2022-03-06,22.017142857142858,0
2022-03-07,8.791666666666664,0
2022-03-08,21.384615384615387,0
2022-03-09,33.093333333333334,0
2022-03-10,36.75357142857143,0
2022-03-11,25.704166666666666,0
2022-03-12,25.58,0
2022-03-13,38.15384615384615,0
2022-03-14,27.016666666666666,0
2022-03-15,15.875,0
2022-03-16,21.053333333333335,0
